Unnamed: 0,fire_name,fire_size,fire_size_class,stat_cause_descr,latitude,longitude,state,disc_clean_date,cont_clean_date,discovery_month,disc_date_final,cont_date_final,putout_time,disc_date_pre,disc_pre_year,disc_pre_month,wstation_usaf,dstation_m,wstation_wban,wstation_byear,wstation_eyear,Vegetation,fire_mag,weather_file,Temp_pre_30,Temp_pre_15,Temp_pre_7,Temp_cont,Wind_pre_30,Wind_pre_15,Wind_pre_7,Wind_cont,Hum_pre_30,Hum_pre_15,Hum_pre_7,Hum_cont,Prec_pre_30,Prec_pre_15,Prec_pre_7,Prec_cont,remoteness
15471,,1,B,Debris Burning,35.805,-77.57317,NC,2/11/09,,Feb,,,,1/12/09,2009,Jan,723065,25531.45505,99999,2006,2020,15,0.1,723065-13783-2009.gz,3.603862459,6.061728395,5.689795918,8.157544027,2.411022138,2.692592593,2.678571429,3.196857143,58.99060254,56.37486218,51.38255034,54.92590618,0,0,0,0,0.09442804
15502,CARTHAGE FIRE,1,B,Debris Burning,35.3167,-79.3833,NC,3/26/01,,Mar,,,,2/24/01,2001,Feb,723143,9286.188194,99999,1973,2010,15,0.1,723143-99999-2001.gz,9.807174888,10.37317784,9.045454545,15.75536481,2.997005988,3.164912281,3.599346405,3.053004292,58.00966184,58.43167702,53.39041096,59.53579176,0,0,0,0,0.110597546
15511,,1,B,Children,35.2483,-78.9117,NC,1/23/94,,Jan,,,,12/24/93,1993,Dec,691324,10957.74131,99999,1978,2004,15,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.106492702
15521,SPRING BENDER FIRE,2.5,B,Arson,34.885,-79.7283,NC,10/10/97,,Oct,,,,9/10/97,1997,Sep,722243,2884.219476,3738,1989,1998,16,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.113903844
15522,THANKSGIVING II FIRE,10,C,Miscellaneous,35.3417,-81.2083,NC,2/10/96,,Feb,,,,1/11/96,1996,Jan,722132,46422.93093,99999,1942,2020,15,1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.126702732
15533,NATIONS CREEK,12,C,Debris Burning,35.3833,-83.3167,NC,1/29/01,,Jan,,,,12/30/00,2000,Dec,A00003,20071.43356,63844,1996,2016,15,1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.145445649
15544,,5,B,Debris Burning,35.485,-77.5417,NC,7/12/93,,Jul,,,,6/12/93,1993,Jun,723066,40740.71636,99999,1945,2020,15,0.1,723066-13713-1993.gz,26.6170697,28.11936416,29.25,27.16078148,1.823755334,1.892774566,2.663461538,2.976666667,68.84513274,69.79573171,67.32450331,71.78402367,57.8,42.8,1.3,92,0.094345475
15564,SNEED,2,B,Debris Burning,35.545,-78.8283,NC,3/31/99,,Mar,,,,3/1/99,1999,Mar,746936,20309.50816,3712,1961,2020,15,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.105579193
15588,,1,B,Debris Burning,36.25428,-78.22278,NC,4/18/05,,Apr,,,,3/19/05,2005,Mar,722141,27417.68345,99999,1973,2020,0,0.1,722141-03731-2005.gz,12.26084507,12.80024067,10.39903846,15.80748663,2.682253521,3.243441637,3.269711538,2.232834225,61.82309859,52.31407942,51.85336538,59.6,0,0,0,0,0.099847727
15632,,20,C,Arson,35.64186,-78.54948,NC,10/22/09,,Oct,,,,9/22/09,2009,Sep,722131,18278.97296,99999,2006,2020,15,1,722131-03713-2009.gz,17.86682135,15.37222222,11.53373016,14.9671144,1.374385151,1.765185185,1.78015873,2.015053265,68.31063433,67.12885662,67.48096886,66.90782828,0,0,0,0,0.103073538
15633,,1,B,Arson,34.965,-78.5783,NC,2/27/94,,Feb,,,,1/28/94,1994,Jan,722073,19608.08117,3727,1948,2020,16,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.103741412
15635,,55,C,Arson,34.8317,-79.745,NC,4/4/95,,Apr,,,,3/5/95,1995,Mar,722243,6702.028976,3738,1989,1998,16,1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.114084542
15668,BUIE,1,B,Arson,34.9833,-79.2167,NC,2/16/01,,Feb,,,,1/17/01,2001,Jan,723109,25232.15386,93782,1973,2020,16,0.1,723109-99999-2001.gz,8.12464986,8.829131653,10.91616766,10.62745098,3.04684432,2.817977528,3.769879518,3.295098039,63.36541353,67.79299363,72.57037037,64.5785381,13.1,11,8.7,45.7,0.109337946
15688,TAYLOR FIRE,1,B,Debris Burning,35.7417,-79.175,NC,3/25/96,,Mar,,,,2/24/96,1996,Feb,723060,39236.44163,13722,1985,2004,15,0.1,723060-13722-1996.gz,8.545862069,7.333809524,6.851243781,12.69254237,3.910114943,4.083333333,4.899502488,3.680903955,61.5952381,61.25721785,62.11299435,67.70673077,44.9,2.5,0,26.2,0.108507723
15690,,1,B,Miscellaneous,36.2317,-76.635,NC,1/26/92,,Jan,,,,12/27/91,1991,Dec,723074,23240.45016,99999,1973,2005,0,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.085994404
15744,HOMESTEAD FARM RD,1.3,B,Miscellaneous,36.226966,-80.07335,NC,3/22/15,3/22/15,Mar,3/22/15 17:10,3/22/15 17:29,0 days 00:00:00.000000000,2/20/15,2015,Feb,723193,16888.76835,93807,2006,2020,0,0.1,723193-93807-2015.gz,5.982985075,10.89642058,11.1182243,0,2.393426295,2.088590604,2.36728972,0,67.64228457,62.43310658,61.38207547,0,46,22.5,16.8,0,0.116135907
15802,,1,B,Missing/Undefined,35.24454,-79.97758,NC,6/28/08,,Jun,,,,5/29/08,2008,May,722148,24793.33265,63824,2006,2020,15,0.1,722148-63824-2008.gz,25.59672131,25.08622306,25.08,25.40900563,1.631850117,1.565604499,1.54,1.672091932,63.24636275,61.01509054,65.09836066,68.54948391,0,0,0,0,0.115878467
15808,WEST MARION FIRE,1.1,B,Arson,35.6167,-82.05,NC,3/8/04,,Mar,,,,2/7/04,2004,Feb,723144,22978.76239,99999,1996,2020,15,0.1,723144-99999-2004.gz,8.152273889,10.8072763,15.99363057,11.09081786,1.419366377,1.751917404,1.820806794,1.350728277,56.06029637,55.01671583,62.39915074,45.66145308,0,0,0,0,0.134009768
15823,INDIAN NECK,15,C,Equipment Use,36.3167,-76.6833,NC,5/12/02,,May,,,,4/12/02,2002,Apr,723074,33511.66431,99999,1973,2005,0,1,723074-99999-2002.gz,21.10996564,20.88766299,21.46774194,22.52929782,2.84197349,3.102908726,2.834562212,3.251041162,72.53300493,71.81891348,75.29561201,64.21812894,0,0,0,0,0.086365678
15843,STONE MTN RD,1,B,Equipment Use,36.3983,-81.045,NC,3/28/99,,Mar,,,,2/26/99,1999,Feb,723165,20715.46032,99999,1973,2020,0,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.124628522
15846,,2,B,Debris Burning,35.2817,-79.115,NC,2/3/93,,Feb,,,,1/4/93,1993,Jan,723030,15358.65274,13714,1990,2009,15,0.1,723030-13714-1993.gz,7.788477952,6.982905983,7.160493827,6.373691655,2.504136947,2.939714286,3.038271605,2.423755334,67.22428571,53.59025788,40.53416149,61.74074074,158.6,41.3,0,71.5,0.108258867
15882,,5,B,Arson,34.875,-79.195,NC,3/3/92,,Mar,,,,2/2/92,1992,Feb,723109,18150.77362,93782,1973,2020,16,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.109214912
15888,,1,B,Debris Burning,36.33034,-78.81673,NC,3/15/05,,Mar,,,,2/13/05,2005,Feb,722193,15842.95514,3722,1973,2020,0,0.1,722193-99999-2005.gz,6.612406716,6.163380282,7.308151093,12.28783383,2.53983209,3.08685446,3.066003976,2.440890208,50.44402985,46.05258216,46.51292247,54.85816024,0,0,0,0,0.105013388
15924,,2,B,Debris Burning,34.79183,-78.56184,NC,2/12/09,,Feb,,,,1/13/09,2009,Jan,720279,21368.79796,99999,2006,2020,16,0.1,720279-03705-2009.gz,5.81757885,8.38003714,9.379083665,9.591894396,2.017903525,2.461652739,2.487450199,2.335340435,64.32239098,62.50191571,57.32997988,57.8586903,0.9,0,0,0,0.103705759
15933,,1,B,Miscellaneous,35.8717,-81.5983,NC,12/11/95,,Dec,,,,11/11/95,1995,Nov,723148,5741.278591,63859,1973,2010,15,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.129843327
15944,FRALEY ACRES,5,B,Debris Burning,35.52283333,-80.28883333,NC,3/10/13,3/10/13,Mar,3/10/13 17:46,3/10/13 18:20,0 days 00:00:00.000000000,2/8/13,2013,Feb,722148,17157.57315,63824,2006,2020,15,0.1,722148-63824-2013.gz,5.077177457,4.841395349,4.523847695,0,2.107596154,2.2575,2.483229814,0,68.0168798,65.98008386,58.906639,0,79.2,47,5.1,0,0.118456182
15947,RUBBLE,5,B,Miscellaneous,35.94055556,-81.67,NC,2/27/07,2/27/07,Feb,2/27/07 12:30,2/27/07 16:20,0 days 00:00:00.000000000,1/28/07,2007,Jan,723148,14295.36244,63859,1973,2010,15,0.1,723148-63859-2007.gz,2.512459372,3.719101124,7.376657825,0,2.424593716,2.281910112,2.474801061,0,43.67814114,47.67475728,43.62865497,0,0,0,0,0,0.130439234
15968,ADAMS ROAD MULTIPLE,10,C,Arson,34.81005,-80.07001667,NC,4/16/12,4/16/12,Apr,4/16/12 19:45,4/16/12 23:22,0 days 00:00:00.000000000,3/17/12,2012,Mar,720605,15075.87972,197,2009,2020,16,1,720605-00197-2012.gz,16.29403509,15.39906103,14.25502008,0,2.249052632,2.178685446,2.318273092,0,58.85054773,59.8342246,51.91144708,0,0,0,0,0,0.116964703
15974,GARRETT DRIVE FIRE,1,B,Arson,34.46073333,-79.22268333,NC,4/10/10,4/10/10,Apr,4/10/10 21:55,4/10/10 23:10,0 days 00:00:00.000000000,3/11/10,2010,Mar,720608,32706.83429,200,2009,2020,16,0.1,720608-00200-2010.gz,15.70809793,18.18644068,20.81362725,0,3.069303202,3.321186441,3.535270541,0,62.08845491,60.46748879,60.35560859,0,0,0,0,0,0.109721595
15996,,2,B,Children,34.45503001,-78.13740999,NC,4/15/06,,Apr,,,,3/16/06,2006,Mar,723020,30199.8768,99999,2005,2020,16,0.1,723020-13748-2006.gz,12.66385104,16.41734317,15.45610687,18.65075155,3.476294278,3.944464945,3.932824427,4.067904509,63.95355191,64.5,66.73282443,67.40921169,73.4,24.6,14.8,180.2,0.100200003
16005,HOMER DRIVE,1,B,Debris Burning,34.63525,-78.61038333,NC,3/8/10,3/8/10,Mar,3/8/10 13:20,3/8/10 14:36,0 days 00:00:00.000000000,2/6/10,2010,Feb,720279,4647.382305,99999,2006,2020,16,0.1,720279-03705-2010.gz,5.129619313,6.439703154,5.500199203,0,2.373166202,2.270779221,2.171912351,0,62.29990449,62.30385701,60.084,0,0,0,0,0,0.104230889
16055,,7,B,Railroad,34.87181,-79.65029,NC,5/9/05,,May,,,,4/9/05,2005,Apr,723109,27471.17649,93782,1973,2020,16,0.1,723109-99999-2005.gz,15.34809348,15.32592593,14.91891892,20.4527027,4.030873309,3.96691358,3.714594595,2.9996139,62.80952381,63.90322581,64.82065217,76.00205339,44.5,10.5,9.2,52,0.113224703
16072,WEST HARBOR FIRE,2.5,B,Debris Burning,36.4833,-77.8333,NC,4/8/02,,Apr,,,,3/9/02,2002,Mar,724118,29448.3739,99999,1994,2020,0,0.1,724118-99999-2002.gz,11.41304348,11.63036304,10.70673077,18.22113022,2.326708075,2.428547855,2.371875,2.046433842,59.68133333,57.36821705,53.95392954,66.1734143,0,0,0,0,0.096306252
16083,,1,B,Debris Burning,35.48105,-79.1265,NC,5/19/05,,May,,,,4/19/05,2005,Apr,723030,35702.06974,13714,1990,2009,15,0.1,723030-13714-2005.gz,17.99246231,18.7605985,21.055,22.58472554,2.759045226,2.380798005,2.5595,2.324343675,62.88337802,68.65753425,70.94886364,71.27762431,13.5,10.4,1.8,73.2,0.10823828
16088,ANTIOCH CHURCH RD,1.5,B,Debris Burning,35.025,-80.705,NC,11/21/98,,Nov,,,,10/22/98,1998,Oct,723194,7717.450295,53872,1996,2005,15,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.122440938
16166,,22,C,Missing/Undefined,35.32252,-79.24722,NC,2/11/08,,Feb,,,,1/12/08,2008,Jan,723143,15850.55718,99999,1973,2010,15,1,723143-03720-2008.gz,6.255220418,9.873148148,12.92857143,8.824693685,2.686218097,3.394722222,3.665873016,3.214938737,57.85097493,55.42168675,57.61111111,57.70452403,0,0,0,0,0.109396617
16181,BOONE TRL,1.5,B,Debris Burning,34.88888333,-79.22183333,NC,3/21/14,3/21/14,Mar,3/21/14 18:00,3/21/14 19:25,0 days 00:00:00.000000000,2/19/14,2014,Feb,723109,17011.63262,93782,1973,2020,16,0.1,723109-93782-2014.gz,7.720225873,7.244773176,6.379133858,0,4.00742268,4.348906561,3.977470356,0,72.62707838,75.19759036,79.34871795,0,95.6,75.4,23.3,0,0.109442201
16185,TURTLE,5,B,Debris Burning,36.4617,-76.1083,NC,4/3/96,,Apr,,,,3/4/96,1996,Mar,723626,10812.5704,3737,1980,2010,0,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.081281358
16200,,2,B,Debris Burning,35.3783,-78.8483,NC,3/27/94,,Mar,,,,2/25/94,1994,Feb,746936,10386.233,3712,1961,2020,15,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.105856139
16212,,3,B,Debris Burning,35.29483,-79.54202,NC,2/12/05,,Feb,,,,1/13/05,2005,Jan,723143,16013.54428,99999,1973,2010,15,0.1,723143-99999-2005.gz,3.613233924,4.656716418,8.720238095,7.494463168,2.975244755,2.863398693,2.752683897,2.898217726,58.75343114,59.66634799,53.08349901,58.70627231,450.1,254,231.1,42.3,0.112008343
16234,RANDY FIRE,15,C,Debris Burning,34.6333,-78,NC,11/9/01,,Nov,,,,10/10/01,2001,Oct,746929,40713.99953,3702,2000,2004,16,1,746929-99999-2001.gz,13.55354659,11.12534819,12.20833333,12.74895978,3.00764526,3.252820513,3.190243902,2.495821727,55.5959596,49.74860335,47.96153846,68.84459459,0,0,0,0,0.098882876
16256,,2,B,Debris Burning,36.0917,-81.5317,NC,2/22/92,,Feb,,,,1/23/92,1992,Jan,722198,16055.02579,63819,1973,2005,0,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.129122393
16318,PONY FARM FIRE,4,B,Missing/Undefined,35.5045,-76.79416667,NC,7/23/11,7/23/11,Jul,7/23/11 17:20,7/23/11 17:40,0 days 00:00:00.000000000,6/23/11,2011,Jun,746925,24215.41683,99999,1943,2020,15,0.1,746925-03741-2011.gz,27.15169846,27.25486562,27.36111111,0,2.598976268,2.504170528,2.323015873,0,73.16538192,73.81283422,73.36739659,0,0,0,0,0,0.087812076
16324,,1,B,Missing/Undefined,36.05675,-80.58779,NC,4/26/07,,Apr,,,,3/27/07,2007,Mar,723193,34038.16188,93807,2006,2020,0,0.1,723193-93807-2007.gz,13.5391106,13.71068376,17.22067039,18.63974508,3.193386545,3.289316239,2.391061453,2.830475087,56.55986317,59.42735043,50.91061453,60.57242178,92,81.3,0.5,62,0.120780055
16329,HILLY FIRE,25,C,Smoking,35.55,-78.9667,NC,8/2/99,,Aug,,,,7/3/99,1999,Jul,746936,28391.66275,3712,1961,2020,15,1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.106791932
16350,VEIN MT ROAD FIRE,1,B,Miscellaneous,35.5667,-81.9167,NC,2/4/02,,Feb,,,,1/5/02,2002,Jan,723144,14907.52006,99999,1996,2020,15,0.1,723144-99999-2002.gz,7.542897328,9.875354108,12.82822086,6.036161335,2.6016,2.80984456,3.188421053,1.732244318,57.35149864,61.90425532,59.88297872,51.46920821,0,0,0,0,0.132854626
16356,,2,B,Missing/Undefined,35.41528,-76.17967,NC,4/2/07,,Apr,,,,3/3/07,2007,Mar,746950,37725.24166,99999,2006,2020,15,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.082519941
16382,HIGH SCHOOL,150,D,Debris Burning,34.32833,-78.49167,NC,2/21/09,,Feb,,,,1/22/09,2009,Jan,720274,21831.25982,99999,2006,2020,16,3,720274-93799-2009.gz,11.50890585,11.50890585,7.709558824,0,2.040458015,2.040458015,1.394852941,0,61.23119777,61.23119777,67.6870229,0,0,0,0,0,0.103386486
16424,HOG PEN,1,B,Arson,35.0167,-79,NC,11/6/00,,Nov,,,,10/7/00,2000,Oct,723035,11316.18061,99999,1937,2020,15,0.1,723035-99999-2000.gz,15.16366158,15.12011173,13.15568862,8.087231353,2.453846154,2.420786517,1.695757576,3.174587039,61.70778267,62.44956772,58.11042945,64.95356037,3.4,3.4,2.8,72.5,0.107411939
16441,,2,B,Debris Burning,35.4417,-81.2817,NC,2/8/92,,Feb,,,,1/9/92,1992,Jan,723145,34643.411,3810,1941,2020,15,0.1,723145-03810-1992.gz,5.488011283,6.292112676,6.92804878,9.214872521,2.985190409,2.884788732,3.080487805,2.76822695,50.77400295,49.55882353,39.76829268,61.7171875,29.5,21,0,107.3,0.127292502
16477,,1,B,Debris Burning,36.2917,-76.5417,NC,4/8/94,,Apr,,,,3/9/94,1994,Mar,723074,29260.72586,99999,1973,2005,0,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.085147541
16531,I SEE SMOKE IN 114 FIRE,3,B,Arson,34.2,-78.55,NC,4/1/00,,Apr,,,,3/2/00,2000,Mar,747915,45197.51339,99999,1941,2020,16,0.1,747915-93718-2000.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103981454
16573,SOUTH WESLEYAN BLVD.,1.5,B,Debris Burning,35.8788,-77.82698333,NC,5/19/14,5/19/14,May,5/19/14 18:47,5/19/14 20:00,0 days 00:00:00.000000000,4/19/14,2014,Apr,723068,5983.982965,99999,1943,2020,15,0.1,723068-93759-2014.gz,19.26670201,21.19287212,20.88174603,0,2.847021277,2.265894737,2.333466135,0,71.71827957,71.9248927,76.57723577,0,176,56.4,56.4,0,0.096603179
16576,HOT FIRE,1,B,Children,35.2833,-79.65,NC,3/8/04,,Mar,,,,2/7/04,2004,Feb,723143,24121.83797,3720,2001,2005,15,0.1,723143-99999-2004.gz,8.047146402,10.00703518,17.11574074,10.50798122,3.083109786,3.382997988,4.283101852,2.86685446,63.15713575,63.55544355,64.63425926,56.72495274,77.7,31.5,8.7,22.6,0.112966588
16619,,3,B,Debris Burning,35.805,-80.1117,NC,3/28/92,,Mar,,,,2/27/92,1992,Feb,722079,17586.44979,53888,1973,2005,15,0.1,722079-99999-1992.gz,14.56020408,13.46347826,13.27,17.03642612,2.342857143,2.386086957,2.13,1.933676976,68.18974359,65.06140351,65.71014493,72.65979381,0,0,0,0,0.116722651
16625,SPRING HILL RD FIRE,2,B,Debris Burning,34.85661667,-77.25146667,NC,5/28/13,5/28/13,May,5/28/13 11:40,5/28/13 13:30,0 days 00:00:00.000000000,4/28/13,2013,Apr,723094,26790.25167,99999,1960,2020,16,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.092199353
16639,DESSERT ROAD FIRE,1,B,Equipment Use,36.5333,-76.5667,NC,4/7/01,,Apr,,,,3/8/01,2001,Mar,724007,16800.78816,3719,1941,2020,0,0.1,724007-99999-2001.gz,9.573508006,9.51810585,10.61077844,17.56267409,2.924454148,2.756824513,2.379041916,3.085654596,64.01404056,65.18529412,73.16774194,63.50791367,0,0,0,0,0.085226303
16684,DEER LAKE,3.2,B,Miscellaneous,35.65,-80.35,NC,1/27/01,,Jan,,,,12/28/00,2000,Dec,722079,15119.18686,53888,1973,2005,15,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.118919804
16685,SADDLE MOUNTAIN FIRE,484,E,Debris Burning,36.44748999,-80.89619001,NC,3/1/06,,Mar,,,,1/30/06,2006,Jan,723177,30796.33574,63807,1945,2020,0,10,723177-63807-2006.gz,5.615191987,7.508130081,7.508130081,10.22477284,1.598163606,2.459756098,2.459756098,1.709469154,49.51502504,24.37804878,24.37804878,47.74987998,0,0,0,0,0.123282318
16722,,1,B,Smoking,34.875,-79.375,NC,1/20/93,,Jan,,,,12/21/92,1992,Dec,723109,9244.544491,93782,1973,2020,16,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.110798537
16736,,7,B,Missing/Undefined,34.76492,-79.11263,NC,9/9/07,,Sep,,,,8/10/07,2007,Aug,723109,23385.60634,93782,1973,2020,16,0.1,723109-93782-2007.gz,27.38006873,25.85945946,25.525,22.92679671,2.562,2.173159145,2.137790698,3.026899384,67.49045346,69.90799031,61.36046512,73.53725079,5.8,2.5,0,31.5,0.10855996
16788,,1,B,Debris Burning,35.625,-79.975,NC,4/2/94,,Apr,,,,3/3/94,1994,Mar,722148,28009.72296,99999,1976,2005,15,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.115624154
16810,FATHERS DAY,1,B,Debris Burning,35.3667,-81.2167,NC,6/17/01,,Jun,,,,5/18/01,2001,May,723147,19464.61602,99999,1999,2005,15,0.1,723147-99999-2001.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126761913
16832,,11,C,Arson,34.9183,-79.525,NC,4/30/93,,Apr,,,,3/31/93,1993,Mar,723109,20192.63627,93782,1973,2020,16,1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.112091922
16839,WAGON WHEEL RD.,3,B,Debris Burning,34.8517,-79.1083,NC,1/2/98,,Jan,,,,12/3/97,1997,Dec,723109,24488.42793,93782,1973,2020,16,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.108467181
16848,SMALL TOWN RD. FIRE,1,B,Arson,35.0317,-77.615,NC,4/4/97,,Apr,,,,3/5/97,1997,Mar,723069,22044.40353,99999,1973,2020,15,0.1,723069-99999-1997.gz,13.17514124,14.04034582,15.24203822,15.03216783,3.52740113,3.790489914,4.154140127,3.584195804,57.09887006,52.54755043,43.5477707,54.37902098,0,0,0,0,0.095264672
16860,,2,B,Arson,35.0317,-79.2117,NC,3/26/95,,Mar,,,,2/24/95,1995,Feb,723030,24305.90611,13714,1990,2009,15,0.1,723030-13714-1995.gz,12.24582173,14.15153203,14.48869048,17.38428373,3.175524476,2.944846797,3.611904762,3.189260809,55.36134454,46.87709497,43.93452381,47.61227336,96,0,0,8,0.109263791
16864,SOLADAD LANE,5,B,Missing/Undefined,35.28293333,-77.18228333,NC,12/19/11,12/19/11,Dec,12/19/11 12:00,12/19/11 13:30,0 days 00:00:00.000000000,11/19/11,2011,Nov,746925,33728.6134,99999,1943,2020,15,0.1,746925-03741-2011.gz,10.86536676,9.737962963,8.119047619,0,2.186118849,2.150833333,2.070634921,0,68.8779124,70.48605948,69.758,0,0,0,0,0,0.091330787
16880,WHITE'S POND,200,D,Missing/Undefined,34.98256,-79.49806,NC,5/30/07,,May,,,,4/30/07,2007,Apr,723034,5598.650974,99999,2005,2020,16,3,723034-93747-2007.gz,18.82267593,20.09298246,21.08520179,24.45169082,2.590218341,2.194493392,1.665315315,2.564677419,70.21187308,65.71492205,66.34562212,67.96684119,24.4,5.3,2.8,73.2,0.111814499
16893,ROCKTHROWERS,6,B,Debris Burning,35.95,-82.45,NC,1/30/02,,Jan,,,,12/31/01,2001,Dec,723150,58023.11492,3812,1999,2005,15,0.1,723150-03812-2001.gz,-1.788888889,0,0,0,5.503703704,0,0,0,43.59259259,0,0,0,0,0,0,0,0.137371473
16902,HOLLAND POINT,1,B,Arson,34.7,-77.08333333,NC,5/14/00,5/14/00,May,5/14/00 18:10,5/14/00 20:00,0 days 00:00:00.000000000,4/14/00,2000,Apr,723094,5753.205237,99999,1960,2020,16,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.090831442
16918,MICROWAVE TOWER ROAD FIRE,15,C,Debris Burning,34.425,-78.5117,NC,3/23/99,,Mar,,,,2/21/99,1999,Feb,723013,58914.1632,13748,1973,2005,16,1,723013-13748-1999.gz,9.678438228,10.96868009,13.86443299,17.03590334,4.406759907,4.473154362,4.081443299,4.209090909,62.51111111,64.19369369,63.82474227,66.9580908,48.4,37.2,16.2,60,0.103499762
16927,LOOP FENCE,1,B,Miscellaneous,35.18133333,-80.1495,NC,3/28/13,3/28/13,Mar,3/28/13 15:46,3/28/13 16:15,0 days 00:00:00.000000000,2/26/13,2013,Feb,721038,15325.73173,99999,2012,2020,15,0.1,721038-99999-2013.gz,9,9,9,0,3.1,3.1,3.1,0,0,0,0,0,0,0,0,0,0.117434627
16936,,2,B,Arson,34.0483,-78.1817,NC,3/23/95,,Mar,,,,2/21/95,1995,Feb,723015,23913.35228,99999,1940,2020,16,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.100852238
16971,OLD RAILROAD,9,B,Arson,34.6,-79.2167,NC,10/30/00,,Oct,,,,9/30/00,2000,Sep,723109,25314.0084,93782,1973,2020,16,0.1,723109-99999-2000.gz,16.34807418,16.75842697,16.55688623,10.11142454,2.327960057,1.967134831,2.764670659,2.179689704,64.95576619,66.08011869,65.61585366,68.20063694,2.5,0,0,58.2,0.109579819
16983,,1,B,Arson,35.0017,-78.9217,NC,12/14/95,,Dec,,,,11/14/95,1995,Nov,723035,4097.22768,99999,1937,2020,15,0.1,723035-99999-1995.gz,7.652950311,6.943269231,3.592465753,4.04453125,2.946957878,2.915483871,2.931724138,2.791099476,65.07753165,63.50649351,54.92413793,63.54913295,0,0,0,0,0.106733298
17013,ROSELAND FIRE,20,C,Arson,35.1583,-79.545,NC,4/4/97,,Apr,,,,3/5/97,1997,Mar,723143,16921.75257,99999,1973,2010,15,1,723143-99999-1997.gz,12.82966226,13.747851,15.01898734,14.14285714,3.124082232,3.23782235,3.685443038,3.077293233,49.94860499,48.55587393,39.46835443,52.86766917,0,0,0,0,0.112118672
17035,VICKSBORO RD,1.5,B,Arson,36.3167,-78.3333,NC,2/22/02,,Feb,,,,1/23/02,2002,Jan,722141,32590.93677,99999,1973,2020,0,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.100780055
17042,WYO,2,B,Equipment Use,36.05,-80.5833,NC,2/8/01,,Feb,,,,1/9/01,2001,Jan,722079,39069.09906,53888,1973,2005,0,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.120744311
